 openTime,Open,High,Low,Close,Volume,CloseTime,QuoteAssetVolume,NumberofTrades,TakerbuyBaseAssetVolume,TakerbuyQuoteAssetVolume,Ignore
1611617400000,32473.32000000,32650.00000000,32232.82000000,32406.57000000,861.51161000,1611618299999,27965118.46307052,21541,408.95074800,13277028.27836487,0
1611618300000,32408.18000000,32537.00000000,32201.44000000,32254.20000000,516.66828200,1611619199999,16716847.65776961,15098,251.28412400,8131606.96644671,0
1611619200000,32254.19000000,32587.29000000,31758.00000000,32566.35000000,1731.07106200,1611620099999,55683889.66212964,39298,762.26992200,24526679.72952707,0
1611620100000,32566.35000000,32793.01000000,32458.47000000,32532.30000000,732.21155500,1611620999999,23849163.29757078,17992,438.46763900,14285616.30353488,0
1611621000000,32532.30000000,32657.65000000,32408.01000000,32607.34000000,664.40206200,1611621899999,21613335.46653747,20413,349.60055200,11374426.08355658,0
1611621900000,32608.15000000,32700.01000000,32440.01000000,32474.33000000,671.35651900,1611622799999,21848724.02236145,18620,320.67472600,10438841.41804090,0
1611622800000,32474.34000000,32476.68000000,32210.01000000,32407.85000000,585.44059300,1611623699999,18928892.16045210,20928,278.09788300,8993235.53263668,0
1611623700000,32407.86000000,32414.16000000,32211.73000000,32286.05000000,498.39778500,1611624599999,16105014.61520805,17578,238.74049700,7715793.95765765,0
1611624600000,32286.05000000,32716.90000000,32246.72000000,32716.89000000,624.45039300,1611625499999,20313091.85574554,19592,333.00382300,10832730.85107138,0
1611625500000,32716.89000000,32827.33000000,32650.00000000,32758.85000000,615.74663000,1611626399999,20158667.37538119,16726,299.38293000,9802567.95355352,0
1611626400000,32754.20000000,32765.41000000,32500.00000000,32573.43000000,466.88079100,1611627299999,15236454.89613735,11273,173.38069400,5660187.90809233,0
1611627300000,32573.45000000,32643.24000000,32340.42000000,32493.51000000,681.74702600,1611628199999,22135823.88202561,14912,332.90134000,10809536.56089219,0
1611628200000,32490.50000000,32490.50000000,32313.80000000,32335.23000000,449.95901300,1611629099999,14578516.15243187,10667,212.46918300,6883639.32347345,0
1611629100000,32335.23000000,32429.98000000,32230.29000000,32307.97000000,569.66985200,1611629999999,18404971.49919825,12243,271.23048900,8762783.06924396,0
1611630000000,32307.96000000,32363.93000000,32257.20000000,32260.34000000,409.07225900,1611630899999,13215114.71665672,13256,189.97506800,6137562.55576607,0
1611630900000,32260.33000000,32260.34000000,31826.23000000,31864.77000000,1433.27238700,1611631799999,45899127.01474512,28304,534.30449700,17110650.93183263,0
1611631800000,31863.19000000,32005.85000000,31592.00000000,31608.62000000,1587.47525800,1611632699999,50420957.49862589,28481,807.96420300,25670635.93688850,0
1611632700000,31608.25000000,31727.22000000,31458.00000000,31518.66000000,1453.91318700,1611633599999,45923841.71179162,29892,578.06258400,18264046.30302918,0
1611633600000,31520.25000000,31845.07000000,31424.71000000,31721.63000000,1004.84210900,1611634499999,31855083.14553759,19088,480.84559200,15246669.63759086,0
1611634500000,31721.64000000,31842.55000000,31600.00000000,31753.90000000,733.55975100,1611635399999,23282890.67756813,14918,357.53999800,11348190.56110474,0
1611635400000,31753.90000000,31949.68000000,31684.06000000,31929.71000000,755.63811000,1611636299999,24010057.63305391,12892,419.59970800,13330162.63499466,0
1611636300000,31929.71000000,32181.90000000,31850.00000000,32000.01000000,867.20682200,1611637199999,27772546.27165508,17144,417.58628600,13372771.76173474,0
1611637200000,32000.01000000,32063.22000000,31914.04000000,31950.99000000,581.90508400,1611638099999,18608289.65464762,10526,257.65597800,8237979.58758542,0
1611638100000,31950.98000000,32039.20000000,31784.87000000,31906.88000000,516.20100300,1611638999999,16465678.47685104,11852,228.20687500,7281865.25045232,0
1611639000000,31906.87000000,32197.11000000,31893.97000000,32115.10000000,589.29904800,1611639899999,18887465.79161822,12190,328.44848200,10526065.70024654,0
1611639900000,32115.11000000,32312.46000000,32062.32000000,32062.32000000,585.14348900,1611640799999,18840058.60615102,13448,269.64978800,8684672.69641662,0
1611640800000,32062.32000000,32073.99000000,31805.76000000,31847.05000000,726.19550900,1611641699999,23191147.51784173,15201,309.14026500,9872716.04642018,0
1611641700000,31847.05000000,31917.61000000,31720.44000000,31800.00000000,662.29546700,1611642599999,21069071.48513138,12274,355.86092900,11320241.30530568,0
1611642600000,31800.01000000,31920.00000000,31502.00000000,31514.39000000,1020.47984200,1611643499999,32385897.43245431,17421,645.09251000,20477326.99042552,0
1611643500000,31514.39000000,31696.92000000,31311.93000000,31581.73000000,1786.66928900,1611644399999,56385141.26367902,27797,946.28046400,29866581.22053146,0
1611644400000,31581.72000000,31664.76000000,31321.42000000,31460.39000000,1569.24896500,1611645299999,49405471.02467740,31332,878.60639600,27662098.94744154,0
1611645300000,31465.04000000,31591.27000000,31100.00000000,31276.68000000,1911.06412600,1611646199999,59806342.06114127,40376,812.58016600,25434759.12896210,0
1611646200000,31280.33000000,31405.32000000,31209.04000000,31339.39000000,1094.96535000,1611647099999,34281861.83225039,27091,503.62544900,15766872.15881480,0
1611647100000,31339.38000000,31782.08000000,31261.69000000,31643.61000000,1796.01890400,1611647999999,56764282.32019276,34922,951.03600700,30076970.48700469,0
1611648000000,31643.61000000,31880.00000000,31527.86000000,31602.26000000,1178.30797300,1611648899999,37356170.55285895,27804,647.49800300,20526002.59168917,0
1611648900000,31602.25000000,31790.00000000,31600.08000000,31705.01000000,567.95908500,1611649799999,18012413.58281280,16768,304.47970100,9656213.65620027,0
1611649800000,31705.01000000,31981.99000000,31705.01000000,31813.64000000,678.95963900,1611650699999,21626901.71793775,18180,401.65619200,12794291.48139420,0
1611650700000,31813.64000000,31907.60000000,31731.64000000,31896.97000000,527.50894700,1611651599999,16783012.71903159,14847,284.61086700,9055542.69252087,0
1611651600000,31896.97000000,32075.00000000,31777.01000000,31815.96000000,663.33647100,1611652499999,21173957.24151116,22897,346.56197800,11065196.08973058,0
1611652500000,31821.02000000,31821.02000000,31527.86000000,31599.55000000,823.69252000,1611653399999,26058630.05781589,24578,432.02975900,13667375.51223474,0
1611653400000,31599.55000000,31764.50000000,31527.77000000,31657.62000000,716.93150600,1611654299999,22691094.60820093,20338,350.25167800,11086352.28478365,0
1611654300000,31657.62000000,31848.72000000,31373.00000000,31804.77000000,1166.10095900,1611655199999,36817559.07994734,26140,595.82311200,18815738.45958224,0
1611655200000,31804.78000000,32183.56000000,31804.78000000,32085.14000000,1436.83439500,1611656099999,46010139.03732179,32346,800.63266800,25637295.25719771,0
1611656100000,32082.41000000,32450.00000000,32070.90000000,32310.15000000,1321.72147200,1611656999999,42676674.35486233,33396,738.15793200,23832464.89495011,0
1611657000000,32310.15000000,32352.15000000,32218.00000000,32278.35000000,588.01226400,1611657899999,18983841.38514283,21397,307.31702000,9921932.98420013,0
1611657900000,32279.64000000,32345.00000000,32109.56000000,32246.68000000,711.55173700,1611658799999,22917486.37225431,18702,356.34755100,11477340.74739922,0
1611658800000,32247.20000000,32249.98000000,32105.36000000,32139.29000000,616.04775300,1611659699999,19817643.36264888,14255,315.44916000,10148246.01323174,0
1611659700000,32139.29000000,32186.61000000,31807.19000000,31968.65000000,804.45672600,1611660599999,25720093.38393578,18483,376.20311900,12026066.86049178,0
1611660600000,31968.65000000,32048.88000000,31733.00000000,32040.80000000,680.10137600,1611661499999,21689002.74661140,19429,354.64291200,11311585.65809666,0
1611661500000,32040.81000000,32049.70000000,31650.00000000,31796.95000000,689.36872900,1611662399999,21917375.78936445,20242,319.19191900,10148051.96709828,0
1611662400000,31798.65000000,31924.79000000,31589.00000000,31830.25000000,771.78503700,1611663299999,24546022.77605167,19823,348.55930600,11088345.02595214,0
1611663300000,31830.05000000,31972.73000000,31540.00000000,31616.74000000,839.00453700,1611664199999,26624858.95167447,18727,404.65728300,12850132.77194867,0
1611664200000,31616.22000000,31750.00000000,31482.00000000,31613.95000000,826.09298100,1611665099999,26106069.89704504,18985,374.58992100,11840665.11594337,0
1611665100000,31613.94000000,31632.77000000,31229.45000000,31296.94000000,1347.72168200,1611665999999,42322391.73658630,28914,589.28901100,18500628.28349985,0
1611666000000,31297.76000000,31543.89000000,31201.00000000,31500.00000000,1220.99900900,1611666899999,38288110.33045745,32168,632.60481100,19838467.27498660,0
1611666900000,31500.00000000,31649.58000000,31407.12000000,31423.81000000,740.33634800,1611667799999,23350582.37027765,21209,364.49060400,11496057.30899190,0
1611667800000,31423.81000000,31733.00000000,31423.81000000,31555.77000000,746.78217300,1611668699999,23608841.64918373,21060,390.09123500,12334697.14021115,0
1611668700000,31556.36000000,31920.00000000,31521.63000000,31718.97000000,848.57712000,1611669599999,26935797.67288835,23344,431.79667500,13709229.08260870,0
1611669600000,31718.96000000,31780.60000000,31439.78000000,31564.98000000,702.10523300,1611670499999,22190832.04831734,22507,320.62265500,10135098.44128854,0
1611670500000,31564.98000000,31635.00000000,31360.69000000,31440.75000000,770.02989600,1611671399999,24249677.47385712,24957,322.76979800,10166646.21727046,0
1611671400000,31434.70000000,31503.49000000,31010.00000000,31038.79000000,2229.50837800,1611672299999,69563197.91230991,37934,789.39372700,24644471.40730592,0
1611672300000,31043.84000000,31369.48000000,30837.37000000,31257.73000000,2798.56908400,1611673199999,87005113.19812580,50101,915.18941600,28457573.87303638,0
1611673200000,31259.29000000,31545.31000000,31252.00000000,31502.82000000,1010.18153000,1611674099999,31739202.24895426,20996,449.75252000,14127956.37661548,0
1611674100000,31504.41000000,31650.00000000,31356.41000000,31550.76000000,991.56630500,1611674999999,31217905.48822853,18680,542.52693700,17082619.59594522,0
1611675000000,31549.69000000,31835.98000000,31510.39000000,31749.54000000,1078.85598100,1611675899999,34228105.29418283,21239,562.02135100,17829000.38156349,0
1611675900000,31749.54000000,31885.02000000,31650.02000000,31750.23000000,744.45693600,1611676799999,23631966.74434300,17199,343.88002600,10917554.64747345,0
1611676800000,31750.24000000,32122.81000000,31452.47000000,31475.52000000,3088.22263600,1611677699999,98440529.56991776,47753,1912.79838500,61040911.27079173,0
1611677700000,31475.51000000,31590.18000000,31300.69000000,31583.15000000,1189.31171900,1611678599999,37381904.29944137,26266,634.93885800,19957737.85264425,0
1611678600000,31583.08000000,31972.41000000,31528.73000000,31945.18000000,1162.85534600,1611679499999,36966666.46990811,24542,632.12276900,20100640.44448200,0
1611679500000,31945.18000000,32093.32000000,31826.54000000,31985.30000000,876.51156300,1611680399999,28004819.61143126,21290,505.28130600,16145693.83547970,0
1611680400000,31985.29000000,32235.00000000,31982.59000000,32056.47000000,1007.82988000,1611681299999,32373463.93987062,25189,585.19509300,18795432.58223452,0
1611681300000,32056.48000000,32169.49000000,31895.61000000,32017.45000000,783.19273600,1611682199999,25068850.91523189,22444,408.27585600,13069753.00839221,0
1611682200000,32017.45000000,32084.65000000,31906.21000000,32010.01000000,453.14995100,1611683099999,14501729.71063300,17522,246.87330600,7900741.53304887,0
1611683100000,32010.01000000,32230.00000000,31910.00000000,32184.36000000,610.27290500,1611683999999,19589580.06383716,18692,375.60743500,12059440.49545645,0
1611684000000,32184.36000000,32267.35000000,31861.22000000,32014.10000000,853.98617200,1611684899999,27374380.78715009,22177,437.75646400,14032338.27877469,0
1611684900000,32014.10000000,32192.70000000,31975.66000000,32151.21000000,518.95638000,1611685799999,16663530.94831602,16108,301.83822200,9692653.03744392,0
1611685800000,32151.21000000,32350.00000000,32033.31000000,32064.03000000,773.54180900,1611686699999,24921076.62727915,20872,435.92707800,14045461.09545057,0
1611686700000,32061.21000000,32322.08000000,31978.61000000,32224.50000000,715.80185100,1611687599999,22983489.89196314,18431,392.45529500,12603519.87597615,0
1611687600000,32222.88000000,32403.88000000,32217.00000000,32228.58000000,953.05244400,1611688499999,30799172.69205549,21411,443.63627900,14337265.16398785,0
1611688500000,32228.59000000,32301.98000000,32070.00000000,32100.64000000,620.90017600,1611689399999,19967056.27026319,17929,291.89162200,9388349.23933668,0
1611689400000,32100.64000000,32245.71000000,32075.00000000,32218.77000000,564.34966700,1611690299999,18141971.05289199,14970,258.97102600,8326701.90928332,0
1611690300000,32218.76000000,32285.74000000,32035.93000000,32208.33000000,540.11689300,1611691199999,17366960.10479284,13632,286.31615100,9206906.53609822,0
1611691200000,32208.33000000,32395.00000000,32154.97000000,32314.34000000,691.27792800,1611692099999,22328804.64243426,16556,387.87928400,12531007.78729033,0
1611692100000,32314.35000000,32363.13000000,32073.40000000,32082.72000000,778.13508900,1611692999999,25071942.01324229,17898,396.18702600,12772786.87385349,0
1611693000000,32082.72000000,32132.01000000,31855.71000000,31932.61000000,741.06146000,1611693899999,23686971.62189351,21522,331.90804400,10606555.71547826,0
1611693900000,31936.60000000,32031.74000000,31873.93000000,31986.99000000,420.20895200,1611694799999,13424205.86761178,14693,229.49913600,7331787.18340029,0
1611694800000,31986.98000000,32103.82000000,31900.00000000,32086.16000000,436.61170900,1611695699999,13984895.59730451,12137,180.98239300,5797509.02335812,0
1611695700000,32086.16000000,32260.00000000,31950.00000000,32242.97000000,470.90986500,1611696599999,15124598.81501153,12344,250.67811200,8050512.71534258,0
1611696600000,32242.97000000,32322.23000000,32044.00000000,32161.33000000,585.75929900,1611697499999,18863654.61529485,16877,303.76492700,9787047.93861709,0
1611697500000,32159.10000000,32179.28000000,31904.89000000,31987.13000000,473.90232700,1611698399999,15191256.68378096,17065,215.71716400,6915974.14405160,0
1611698400000,31987.13000000,32100.00000000,31890.00000000,32058.58000000,387.20184700,1611699299999,12380337.50608501,11314,225.27360400,7203063.61744042,0
1611699300000,32058.58000000,32233.90000000,31952.01000000,32216.61000000,383.98594700,1611700199999,12320591.31163834,13603,184.61785400,5924346.29773477,0
1611700200000,32216.35000000,32300.00000000,32164.98000000,32300.00000000,470.03333200,1611701099999,15157343.95579675,13836,280.65729500,9052308.38650353,0
1611701100000,32300.00000000,32733.81000000,32233.72000000,32733.81000000,929.08057600,1611701999999,30164273.45786559,23503,633.64767500,20575176.83733777,0
1611702000000,32733.81000000,32921.88000000,32561.00000000,32611.41000000,1258.11373900,1611702899999,41198793.12598957,30151,663.12266100,21720153.73656022,0
1611702900000,32611.41000000,32755.88000000,32609.29000000,32717.70000000,669.03990900,1611703799999,21864427.31111521,17173,332.05548900,10850705.51546198,0
1611703800000,32717.70000000,32784.23000000,32519.60000000,32552.92000000,787.26486600,1611704699999,25686348.95540360,17797,362.57905000,11827489.92625098,0
1611704700000,32552.91000000,32633.75000000,32454.84000000,32467.77000000,564.30491500,1611705599999,18364193.25299921,18403,278.48828800,9064408.37948690,0
1611705600000,32464.01000000,32557.29000000,32205.00000000,32236.03000000,994.03037800,1611706499999,32158896.39978635,21169,435.05295100,14074732.94540914,0
1611706500000,32236.04000000,32343.29000000,32211.55000000,32298.54000000,564.53927500,1611707399999,18220241.36745377,12518,333.34380600,10758857.16190666,0
